Date,Open,Close,High,Low,Volume,RSI14,SMA14,EMA14,MACD_sl,MACD_h,Log_Returns,Log_Trading_Range,Log_Volume_Change,Previous_10_Day_Volatility,Previous_30_Day_Volatility,Next_10_Days_Volatility
1995-04-06,505.63,506.08,507.1,505.0,320460000,77.64,501.12,500.96,5.19,0.13,0.0010082539281466296,0.004149793525613177,0.016645287790662877,0.004066314696411738,0.004630730215834309,0.0029652492699215865
1995-04-07,506.13,506.42,507.19,503.59,314760000,77.3,501.86,501.69,5.21,0.09,0.0006716049635153709,0.007123241896673349,-0.017947019912949003,0.002925254104474366,0.004626607290446403,0.0035861734707390955
1995-04-10,506.3,507.01,507.01,504.61,260980000,82.59,502.71,502.4,5.22,0.04,0.0011643627416937363,0.0047448735745900805,-0.18736666763268417,0.002680397582778281,0.004217757197238188,0.004417995440824688
1995-04-11,507.24,505.53,508.85,505.29,310660000,75.68,503.41,502.82,5.19,-0.13,-0.002923343381987742,0.007020755759536534,0.1742552905256609,0.0029044214348688214,0.0041468920499357995,0.004507112416961008
1995-04-12,505.59,507.17,507.17,505.07,327880000,77.29,504.21,503.4,5.15,-0.17,0.0032388692281442033,0.004149219577971763,0.05394862122506794,0.0029557168304460216,0.004060968877127786,0.004292606114243852
1995-04-13,507.19,509.23,509.83,507.17,301580000,73.47,504.8,504.17,5.12,-0.1,0.004053527785653266,0.005231083708428841,-0.0836123668471771,0.002963963647086248,0.0040592465633390185,0.004247143179098018
1995-04-17,507.17,506.13,512.03,505.43,333930000,57.93,505.01,504.43,5.05,-0.3,-0.006106227608364989,0.012973664956913211,0.10189606923559325,0.0035731563050739362,0.004294928454734191,0.004152297397066944
1995-04-18,506.43,505.37,507.65,504.12,344680000,53.97,505.12,504.56,4.92,-0.5,-0.0015027190173340088,0.006977898777940972,0.031685060198320514,0.003631644223527026,0.0043242791782565,0.003411038707891824
1995-04-19,505.37,504.92,505.89,501.19,378050000,54.95,505.25,504.61,4.75,-0.68,-0.0008908333839983129,0.009333983642259902,0.09241001163271534,0.002963005691903076,0.004035207301410016,0.0032420904869881655
1995-04-20,504.92,505.29,506.5,503.44,368450000,58.69,505.47,504.7,4.56,-0.77,0.0007325209937434352,0.006059784470060059,-0.02572144479127303,0.002965249269921006,0.0040363192910346625,0.00413870064538691
1995-04-21,505.63,508.49,508.49,505.29,403250000,70.09,506.02,505.2,4.41,-0.63,0.006313027733455989,0.006313027733455989,0.09025169979231151,0.0035861734707386167,0.0041200253260058285,0.004181242142020011
1995-04-24,508.49,512.89,513.02,507.44,326280000,74.4,506.81,506.23,4.34,-0.26,0.008615847615326189,0.010936353439955582,-0.2118008085729386,0.0044179954408243,0.003749239028246659,0.004155522586205691
1995-04-25,512.8,512.1,513.54,511.32,351790000,67.13,507.3,507.01,4.31,-0.11,-0.0015414787586811585,0.004332305821751703,0.07527849822545818,0.004507112416960628,0.003790519462851103,0.003955732230935061
1995-04-26,511.99,512.66,513.04,510.47,350810000,67.51,507.81,507.76,4.31,-0.01,0.001092938943252797,0.005021944878439655,-0.002789640294725615,0.004292606114243454,0.0037022456648958856,0.0038823713550898645
1995-04-27,512.7,513.55,513.62,511.63,350850000,68.1,508.34,508.54,4.33,0.07,0.0017345382000550913,0.003881984879932965,0.00011401533518551332,0.004247143179097615,0.003647813928795071,0.003870868074441744
1995-04-28,513.64,514.71,515.29,510.9,320440000,69.32,508.93,509.36,4.36,0.15,0.00225623965163102,0.008555972637961595,-0.09066373035138042,0.004152297397066531,0.0034894639210510383,0.003934069852176893
1995-05-01,514.76,514.26,515.6,513.42,296830000,67.01,509.45,510.01,4.39,0.12,-0.0008746611245973313,0.00423704740701325,-0.07653546699463121,0.0034110387078913236,0.0035065663705229465,0.003934029903013917
1995-05-02,514.23,514.86,515.18,513.03,302560000,72.83,510.12,510.66,4.42,0.1,0.0011660449082384616,0.004182031167784039,0.01912002055786033,0.0032420904869876403,0.003506584174065533,0.0038341146593113867
1995-05-03,514.93,520.48,520.54,514.86,392370000,77.26,511.07,511.97,4.52,0.4,0.010856443677956129,0.0109717152386688,0.2599256672590222,0.0041387006453865016,0.0038590173304262976,0.003848294619253176
1995-05-04,520.48,520.54,525.4,519.44,434990000,75.23,511.87,513.11,4.65,0.52,0.00011527156071267086,0.01140856905120824,0.10311777014952739,0.004181242142019606,0.0038686699302084224,0.002777571260890546
1995-05-05,520.75,520.12,522.35,518.28,342380000,85.45,512.87,514.05,4.77,0.51,-0.00080718010263503,0.007822224522907817,-0.23940181097206548,0.004155522586205281,0.003889770277815129,0.00567411560938651
1995-05-08,520.09,523.96,525.15,519.14,291810000,90.75,514.2,515.37,4.94,0.67,0.0073557913463293545,0.011510339760451238,-0.15981832579717192,0.003955732230934631,0.003713106403511728,0.00567345720813372
1995-05-09,523.96,523.56,525.99,521.79,361300000,90.95,515.53,516.46,5.11,0.67,-0.0007637086059295584,0.008016993061974453,0.21360573260413673,0.003882371355089426,0.0036922617150125974,0.005859797245237255
1995-05-10,523.74,524.36,524.4,521.53,381990000,91.12,516.9,517.51,5.27,0.64,0.0015268344060901384,0.005487952737044388,0.055685792099858133,0.003870868074441304,0.0036924328827936757,0.00656174547800836
1995-05-11,524.33,524.37,524.89,522.7,339900000,89.7,518.03,518.43,5.4,0.54,1.9070685496558326e-05,0.004181031110044309,-0.11674297355138208,0.00393406985217646,0.0036612855433891425,0.006564250201204216
1995-05-12,524.37,525.55,527.05,523.3,361000000,87.72,518.93,519.38,5.52,0.47,0.0022477912542582246,0.0071405073230357274,0.060226501630808116,0.003934029903013484,0.003614680469185625,0.006565034021076573
1995-05-15,525.55,527.74,527.74,525.0,316240000,93.01,520.05,520.49,5.65,0.5,0.004158404913840563,0.005205475591580466,-0.13237653934444893,0.0038341146593109444,0.003541477929884712,0.007273402779472898
1995-05-16,527.74,528.19,529.08,526.45,366180000,92.97,521.16,521.52,5.76,0.46,0.0008523292779685221,0.0049832888550778165,0.14662359679602588,0.003848294619252735,0.0035437698499221864,0.007101610142438929
1995-05-17,528.19,527.07,528.42,525.38,347930000,86.94,522.13,522.26,5.83,0.29,-0.0021227004161001872,0.005769611753770221,-0.051123705668530306,0.00277757126088993,0.003478790819542994,0.00939905556715884
1995-05-18,526.88,519.58,527.07,519.58,351900000,59.89,522.47,521.9,5.74,-0.36,-0.014312574136467582,0.014312574136467582,0.011345734211612779,0.005674115609386206,0.004510975235769302,0.009342730162485442
1995-05-19,519.58,519.19,519.58,517.07,354010000,60.03,522.83,521.54,5.54,-0.83,-0.0007508881048243765,0.004842531047081877,0.005978116994821647,0.005673457208133416,0.0045210915435370804,0.007734096066618226
1995-05-22,519.19,523.65,524.34,519.19,285600000,65.46,523.45,521.82,5.33,-0.84,0.00855361741537397,0.009870424063727512,-0.21473293085693257,0.005859797245236961,0.004734216364673486,0.007708942974998286
1995-05-23,523.65,528.59,528.59,523.65,362690000,64.61,524.03,522.72,5.19,-0.54,0.0093895618757589,0.0093895618757589,0.23895624444802976,0.006561745478008099,0.004969486949402352,0.007513191019738425
1995-05-24,528.59,528.61,531.91,525.57,391770000,64.56,524.61,523.51,5.1,-0.37,3.783579266425363e-05,0.011990914182118395,0.07712645798696727,0.006564250201203955,0.0049099224991519695,0.007329994001112657
1995-05-25,528.37,528.59,529.04,524.89,341820000,65.51,525.21,524.19,5.02,-0.29,-3.783579266425363e-05,0.007875326537486238,-0.1363906501800649,0.006565034021076312,0.004906077654233864,0.007363913405670496
1995-05-26,528.59,523.65,528.59,522.51,291220000,49.45,525.19,524.11,4.88,-0.59,-0.0093895618757589,0.011568961683109613,-0.1602052874376021,0.007273402779472661,0.005254884223219194,0.007902606068733874
1995-05-30,523.65,523.58,525.58,521.38,283020000,50.04,525.19,524.04,4.68,-0.79,-0.00013368600995811164,0.008023272198536269,-0.028561428758532514,0.007101610142438686,0.005089627287733756,0.007349110469687674
1995-05-31,523.7,533.4,533.41,522.17,358180000,62.18,525.84,525.29,4.61,-0.29,0.01858177553871787,0.02129715386712494,0.23551808681436626,0.009399055567158657,0.005975284954291091,0.0077702579177234415
1995-06-01,533.4,533.49,534.21,530.05,345920000,62.26,526.49,526.38,4.61,0.0,0.0001687146757651803,0.007817678362226133,-0.034828118887748616,0.00934273016248526,0.005961952128178995,0.005279219531311873
1995-06-02,533.49,532.51,536.91,529.55,366000000,59.41,526.99,527.2,4.62,0.08,-0.001838649673706172,0.013802893407748762,0.0564257989505208,0.007734096066618007,0.0059967219260194495,0.005280618569137831
1995-06-05,532.51,535.6,537.73,532.47,337520000,60.37,527.55,528.32,4.69,0.28,0.005785937067043889,0.009830017484115494,-0.08100856558528235,0.0077089429749980665,0.0059836465732611,0.005363160172573224
1995-06-06,535.6,535.55,537.09,535.14,340490000,59.82,528.08,529.28,4.78,0.34,-9.335760637885215e-05,0.003637283325120144,0.008760988766596256,0.0075131910197382,0.005847848351365311,0.005878867310871553
1995-06-07,535.55,533.13,535.55,531.66,327790000,57.81,528.51,529.8,4.82,0.17,-0.004528959345133643,0.007290068923372139,-0.03801259714462546,0.007329994001112424,0.0059253135606878475,0.00589216067325108
1995-06-08,533.13,532.35,533.56,531.65,289880000,69.91,529.42,530.14,4.81,-0.05,-0.0014641291048889116,0.003586151175747787,-0.12290611519697237,0.007363913405670264,0.005947363270679212,0.005629248425457554
1995-06-09,532.35,527.94,532.35,526.0,327570000,62.12,530.05,529.84,4.68,-0.5,-0.008318526875091159,0.011999955022905517,0.1222347284530052,0.007902606068733655,0.006197446910708848,0.006428107588920319
1995-06-12,527.94,530.88,532.54,527.94,289920000,60.46,530.56,529.98,4.53,-0.62,0.00555336611655477,0.008675371247779395,-0.12209674983947139,0.0073491104696874416,0.006250943454248612,0.005425807633955564
1995-06-13,530.88,536.05,536.23,530.88,339660000,60.72,531.1,530.79,4.44,-0.37,0.009691433300169194,0.010027166507336815,0.1583400944220088,0.007770257917723223,0.006434827131676778,0.006997767201680142
1995-06-14,536.05,536.47,536.48,533.83,330770000,61.16,531.66,531.55,4.38,-0.21,0.0007832022180833675,0.004951846502422974,-0.026521847477816607,0.005279219531311548,0.006435652378454128,0.00669461388878226
1995-06-15,536.48,537.12,539.07,535.56,334700000,61.9,532.27,532.29,4.36,-0.09,0.00121089071139302,0.006532504177293674,0.011811338418475259,0.005280618569137506,0.006181319327047531,0.006760197914895033
1995-06-16,537.51,539.83,539.98,537.12,442740000,74.08,533.42,533.3,4.39,0.12,0.005032741947194275,0.005310568603670518,0.2797480820810492,0.005363160172572905,0.006220779493107519,0.006831971664563233
1995-06-19,539.83,545.22,545.22,539.83,322990000,77.8,534.97,534.89,4.53,0.55,0.009935107756391837,0.009935107756391837,-0.31536132730725797,0.005878867310871262,0.006406876872266718,0.0067059944669096315
1995-06-20,545.22,544.98,545.44,543.43,382370000,69.73,535.79,536.23,4.71,0.73,-0.0004402861931334101,0.0036919049713040053,0.1687673632258182,0.005892160673250791,0.006321690841658786,0.006068669325587534
1995-06-21,544.98,543.98,545.93,543.9,398210000,67.34,536.54,537.27,4.88,0.7,-0.0018366152679556436,0.0037253559688048554,0.040590778106416536,0.005629248425457251,0.0063368501945584126,0.006062551237089895
1995-06-22,543.98,551.07,551.07,543.98,421000000,75.52,537.87,539.11,5.15,1.05,0.012949361351860311,0.012949361351860311,0.05565332935907463,0.0064281075889200566,0.006686023348094359,0.00703408166430397
1995-06-23,551.07,549.71,551.07,548.23,321660000,70.37,538.88,540.52,5.42,1.08,-0.0024709763839858567,0.00516693590164774,-0.26913774661488077,0.005425807633955254,0.00672240365593189,0.005963621514668067
1995-06-26,549.71,544.13,549.79,544.06,296720000,60.68,539.49,541.0,5.58,0.64,-0.010202677546841343,0.010476852241935397,-0.08070615388616531,0.0069977672016799,0.007055390395126685,0.005840865368722125
1995-06-27,544.11,542.43,547.07,542.19,346950000,61.79,540.15,541.19,5.62,0.17,-0.0031291440640828228,0.008960271468310133,0.15639174416422108,0.006694613888782004,0.007073958454210479,0.0047426066013568245
1995-06-28,542.43,544.73,546.33,540.72,368060000,65.11,541.04,541.66,5.61,-0.04,0.0042312142305469536,0.010321603983739713,0.059065291011492604,0.0067601979148947805,0.007099775008239007,0.005144439398233513
1995-06-29,544.73,543.87,546.25,540.79,313080000,71.29,542.18,541.96,5.55,-0.27,-0.001580011352032784,0.010045712976268995,-0.16178721942041108,0.006831971664562983,0.007092158255856943,0.0052249617261832465
1995-06-30,543.87,544.75,546.82,543.51,311650000,69.62,543.17,542.33,5.45,-0.4,0.0016167261150430434,0.0060715749696331756,-0.004577985681780916,0.0067059944669093765,0.006471816105917902,0.005264872468180217
1995-07-03,544.75,547.09,547.1,544.43,117900000,66.97,543.96,542.96,5.36,-0.36,0.004286348883888458,0.004892225271469819,-0.9720439557115341,0.006068669325587251,0.006474684672198861,0.005283273905578976
1995-07-05,547.09,547.26,549.98,546.28,357850000,66.72,544.73,543.54,5.27,-0.35,0.0003106867115043599,0.00675024911875699,1.1102770966412834,0.006062551237089612,0.0063494670138121625,0.0062682118530638245
1995-07-06,547.26,553.99,553.99,546.59,420500000,71.99,545.93,544.93,5.28,0.05,0.012222626622732768,0.01344765763025535,0.16133057522839422,0.007034081664303728,0.006490810731278057,0.007979632937695937
1995-07-07,553.9,556.37,556.57,553.05,466540000,71.75,547.11,546.46,5.38,0.41,0.004286904508230549,0.006344535620442571,0.10389928210740962,0.00596362151466778,0.006502698293856027,0.007068628213335027
1995-07-10,556.37,557.19,558.48,555.77,409700000,67.89,547.97,547.89,5.54,0.61,0.0014727543162749157,0.004864268060962296,-0.12991857696758657,0.005840865368721832,0.006494572220623726,0.006903652014253681
1995-07-11,556.78,554.78,557.19,553.8,376770000,63.76,548.67,548.81,5.66,0.5,-0.004334656103141654,0.006102684130499192,-0.08379026285468072,0.004742606601356465,0.006256640433985805,0.007137765096208505
1995-07-12,555.27,560.89,561.56,554.27,416360000,70.76,549.88,550.42,5.85,0.75,0.010953169101216353,0.013066692459092089,0.0999153489491249,0.005144439398233185,0.006455136150390355,0.007386054392722584
1995-07-13,560.89,561.0,562.0,559.07,387500000,64.71,550.59,551.83,6.05,0.81,0.00019609765726080752,0.005227160964818012,-0.07183442185386824,0.005224961726182922,0.00568195825991014,0.006536260802647365
1995-07-14,561.0,559.89,561.0,556.41,312930000,65.19,551.31,552.9,6.22,0.69,-0.0019805696595485145,0.008215472953390979,-0.2137363254374094,0.005264872468179895,0.005715145364465061,0.00683185956286853
1995-07-17,560.34,562.72,562.94,559.45,322540000,80.23,552.64,554.21,6.4,0.7,0.00504183286252502,0.006218892270711152,0.03024763619637838,0.005283273905578657,0.005710033404099792,0.006954708115940438
1995-07-18,562.55,558.46,562.72,556.86,372230000,74.06,553.79,554.78,6.48,0.33,-0.007599173193098885,0.010468306890316192,0.14328478323460203,0.006268211853063554,0.005910446879096679,0.0067911565981638
1995-07-19,556.58,550.98,558.46,542.51,489850000,58.12,554.23,554.27,6.37,-0.45,-0.013484484679088027,0.028976477108124676,0.2745872790036792,0.007979632937695724,0.006502587743397953,0.006460489212855764
1995-07-20,550.98,553.54,554.43,549.1,383380000,62.03,554.92,554.17,6.17,-0.81,0.004635506073384477,0.009659984680947531,-0.24507255738063805,0.007068628213334784,0.006451539909972709,0.0044303268622764005
1995-07-21,553.34,553.62,554.73,550.91,431830000,61.26,555.56,554.1,5.91,-1.04,0.0001445138916498223,0.00691005245835985,0.11900532786684792,0.006903652014253432,0.006434847543534765,0.004298005539873064
1995-07-24,553.62,556.63,557.21,553.62,315300000,61.91,556.24,554.44,5.66,-1.0,0.005422215491289073,0.006463657803331024,-0.31450742572584645,0.007137765096208264,0.006211311017958018,0.004294444824070228
1995-07-25,556.63,561.1,561.75,556.34,373200000,65.6,557.23,555.33,5.49,-0.68,0.007998396447117528,0.009677292920024172,0.1685899024221733,0.007386054392722353,0.006278426642802983,0.004025106863439868
1995-07-26,561.1,561.61,563.78,560.85,393470000,59.99,557.77,556.16,5.37,-0.47,0.0009085160639514811,0.005210614387388901,0.05289035709611056,0.006536260802647102,0.006102253537857113,0.0030876094612972927
1995-07-27,561.61,565.22,565.33,561.61,356570000,61.24,558.4,557.37,5.34,-0.12,0.006407377067611186,0.006601972619063368,-0.09847425205357396,0.006831859562868278,0.0061638801216947064,0.003081498426355327
1995-07-28,565.22,562.93,565.4,562.04,311590000,57.03,558.81,558.11,5.32,-0.1,-0.004059749404301982,0.005960423521351288,-0.13484235296029112,0.006954708115940192,0.006253941704570099,0.0021798034759636523
1995-07-31,562.93,562.06,563.49,560.06,291950000,59.26,559.33,558.64,5.27,-0.18,-0.001546680723270022,0.006105666246487118,-0.06510566632588777,0.006791156598163547,0.006243476747005135,0.0022002186434593005
1995-08-01,562.06,559.64,562.11,556.67,332210000,48.24,559.24,558.77,5.16,-0.43,-0.004314885895832177,0.009724955529816448,0.12918474434456684,0.006460489212855498,0.006108018421235147,0.003771620158619307
1995-08-02,559.64,558.8,565.62,557.87,374330000,46.97,559.09,558.78,5.0,-0.66,-0.0015020924822781723,0.013796514308067387,0.1193704622370717,0.004430326862276015,0.006118940297985321,0.003576632859010743
1995-08-03,558.8,558.75,558.8,554.1,353110000,48.38,559.0,558.77,4.79,-0.82,-8.94814550278511e-05,0.00844645150950285,-0.05835813818879387,0.004298005539872666,0.006100926270372207,0.0036372999067211626
1995-08-04,558.75,558.94,559.57,557.91,314740000,44.21,558.73,558.79,4.57,-0.91,0.0003399869406184308,0.0029709725829967226,-0.11503272194967096,0.00429444482406983,0.005660107085110887,0.003685330564869854
1995-08-07,558.94,560.03,561.24,558.94,277050000,52.66,558.85,558.96,4.35,-0.89,0.0019482208544712165,0.004106488657398266,-0.12754890585935996,0.004025106863439443,0.005638319380705132,0.0036850358975852805
1995-08-08,560.03,560.39,561.53,558.32,306090000,71.05,559.52,559.15,4.13,-0.85,0.0006426161839110378,0.005732926359367951,0.09968118104196577,0.0030876094612967355,0.005255140572846418,0.003668797725677625
1995-08-09,560.39,559.71,561.59,559.29,303390000,65.07,559.96,559.22,3.92,-0.86,-0.0012141774547620443,0.004103924109781332,-0.008860069773135137,0.0030814984263547677,0.005214965094012315,0.003771711833624931
1995-08-10,559.71,557.45,560.63,556.05,306660000,58.45,560.23,558.99,3.67,-1.0,-0.004045979238436637,0.00820293312605358,0.01072053542605289,0.0021798034759628574,0.005259368400882917,0.003984026041355638
1995-08-11,557.45,555.11,558.5,553.04,267850000,46.54,560.12,558.47,3.37,-1.22,-0.004206520907616529,0.009824286872246013,-0.13531251968127478,0.002200218643458513,0.005321323155951551,0.0037849108699873598
1995-08-14,555.11,559.74,559.74,554.76,264920000,46.93,560.03,558.64,3.11,-1.03,0.008306097894960729,0.008936802412790712,-0.010999228710190323,0.0037716201586188505,0.005499032058058581,0.00373494530822811
1995-08-15,559.74,558.57,559.98,555.22,330070000,43.33,559.81,558.63,2.87,-0.95,-0.0020924438248544064,0.008536637207175346,0.21987685956134584,0.0035766328590102615,0.005487082491602691,0.002747411975619322
1995-08-16,558.57,559.97,559.98,557.37,390170000,37.25,559.43,558.81,2.67,-0.8,0.0025032644895528477,0.004671776519521664,0.16727778840577656,0.003637299906720691,0.005496419581547772,0.0027067261076926985
1995-08-17,559.97,559.04,559.97,557.42,354460000,39.89,559.16,558.84,2.49,-0.74,-0.0016621839199322253,0.0045642155859857425,-0.09598703695690602,0.003685330564869388,0.005066129870663472,0.002640116296768268
1995-08-18,559.04,559.21,561.24,558.34,320490000,42.31,558.95,558.89,2.32,-0.68,0.00030404650357240826,0.005180525707515926,-0.10074443000108957,0.003685035897584814,0.0050099902731461565,0.0025951409680546583
1995-08-21,559.21,558.11,563.34,557.89,303200000,45.55,558.84,558.79,2.15,-0.69,-0.001968997879546741,0.009721543166876678,-0.055458420857686264,0.003668797725677155,0.005018522308420637,0.0027571160936992367
1995-08-22,558.11,559.52,559.52,555.87,290890000,52.02,558.9,558.88,2.0,-0.6,0.0025231977453490373,0.006544819352632736,-0.04144746493218676,0.003771711833624474,0.004967608063590924,0.0036720094926789657
1995-08-23,559.52,557.14,560.0,557.08,291890000,46.0,558.78,558.65,1.83,-0.68,-0.004262718470918969,0.005227927544303235,0.0034318301295677145,0.003984026041355206,0.004604152029085626,0.0036670021902724015
1995-08-24,557.14,557.46,558.63,555.2,299200000,46.34,558.68,558.49,1.65,-0.69,0.0005741970371291316,0.0061589485691859736,0.024735227134723203,0.0037849108699869057,0.004605857725965019,0.00305552691115242
1995-08-25,557.46,560.1,561.31,557.46,255990000,50.16,558.68,558.71,1.53,-0.5,0.004724587334510311,0.0068825856929635165,-0.15597386488371967,0.003734945308227652,0.0046791316351834375,0.0030377511404452106
1995-08-28,560.1,559.05,562.22,557.99,267860000,47.02,558.58,558.75,1.42,-0.44,-0.001876424622409445,0.007552191294538879,0.04532607474237338,0.0027474119756186956,0.0045923938318626085,0.002954505120940526
1995-08-29,559.05,560.0,560.01,555.71,311290000,50.64,558.61,558.92,1.33,-0.33,0.001697869135817598,0.007708065267436837,0.150260497618941,0.002706726107692064,0.0043861932254749825,0.002586725184470353
1995-08-30,560.0,560.92,561.52,559.49,329840000,58.1,558.85,559.19,1.28,-0.2,0.0016415091292554251,0.0036217379308949305,0.057882734820726256,0.002640116296767617,0.0035641017761341653,0.0025502305594451973
1995-08-31,561.09,561.88,562.36,560.49,300920000,66.9,559.34,559.54,1.27,-0.06,0.001710011104258946,0.003330813071850791,-0.09176323970662281,0.0025951409680539973,0.0034889970277449,0.002918005599526333
1995-09-01,561.88,563.84,564.62,561.01,256730000,61.81,559.63,560.12,1.31,0.15,0.0034822193450514405,0.006414207824764873,-0.15881949970422227,0.0027571160936986157,0.003530292546969195,0.003171725590823093
1995-09-05,563.84,569.17,569.2,563.84,332670000,74.63,560.39,561.32,1.46,0.6,0.009408635967298906,0.009461342907936654,0.25912605864543536,0.0036720094926785025,0.003783617067596946,0.003511479131509415
1995-09-06,569.18,570.17,570.53,569.0,369540000,74.15,561.12,562.5,1.68,0.9,0.0017554027011890128,0.0026853192445912555,0.10510798129377363,0.0036670021902719375,0.003534251999682619,0.0027802807647553333
1995-09-07,570.17,570.29,571.11,569.23,321720000,77.7,561.92,563.54,1.94,1.03,0.00021044140161485814,0.0032972652073466335,-0.1385773868911393,0.003055526911151864,0.0035340027154020523,0.002815256510599004
1995-09-08,570.29,572.68,572.68,569.27,317940000,79.89,562.88,564.76,2.24,1.2,0.004182093114263097,0.0059722582172829775,-0.011818916303141691,0.003037751140444653,0.0034277356018908365,0.0040360599054043884
1995-09-11,572.68,573.91,575.15,572.68,296840000,84.86,564.01,565.98,2.56,1.3,0.0021454931088218387,0.0043037798498932744,-0.0686694126307934,0.0029545051209399513,0.00333293703575125,0.004188283927809452
1995-09-12,573.91,576.51,576.51,573.11,344540000,85.62,565.22,567.38,2.92,1.43,0.0045200960114968325,0.0059150152451978855,0.14901692091629215,0.002586725184469699,0.0033791698579160585,0.004205615690312338
1995-09-13,576.51,578.77,579.72,575.47,384380000,95.58,566.77,568.9,3.31,1.56,0.003912476426332745,0.007358130134960561,0.10942145258803393,0.002550230559444535,0.003278218919568054,0.004092731163768238
1995-09-14,578.77,583.61,583.99,578.77,382880000,96.28,568.64,570.86,3.77,1.84,0.008327789487038828,0.008978697355172649,-0.003910022446195427,0.0029180055995257563,0.00349138513776263,0.0039648820855511385
1995-09-15,583.61,583.35,585.07,581.79,459370000,94.94,570.3,572.53,4.23,1.86,-0.0004456022559509165,0.005621940316793861,0.1821343613940627,0.0031717255908225613,0.0034973932141685498,0.003953895528950168
1995-09-18,583.35,582.77,583.37,579.36,326090000,96.69,571.99,573.89,4.66,1.71,-0.0009947519085979906,0.006897587399548044,-0.34268256866909397,0.003511479131508934,0.0035202341639524095,0.004053680646072114
1995-09-19,582.78,584.2,584.24,580.75,371170000,96.75,573.72,575.27,5.05,1.57,0.002450792592372686,0.0059914856613358936,0.12948676179546936,0.0027802807647547235,0.0035241676386997076,0.004322945325999726
1995-09-20,584.2,586.77,586.77,584.18,400050000,96.95,575.57,576.8,5.43,1.52,0.004389530263895658,0.00442376570099956,0.07492936061563071,0.0028152565105984025,0.0035622805749217644,0.004250847549736021
1995-09-21,586.77,583.0,586.79,580.91,367100000,84.81,577.07,577.63,5.71,1.11,-0.006445733867043835,0.01007116502494565,-0.08595524879334349,0.004036059905403967,0.0038201363867312555,0.003921148771343374
1995-09-22,583.0,581.73,583.0,578.25,370790000,80.17,578.35,578.17,5.88,0.67,-0.0021807637878561437,0.00818088523894378,0.010001574108958522,0.004188283927809045,0.0037435469884255874,0.0034800330458847222
1995-09-25,581.73,581.81,582.14,579.5,273120000,75.9,579.25,578.66,5.96,0.31,0.00013751138787831962,0.004545305852339254,-0.3057246055656151,0.004205615690311933,0.0035996094769297697,0.0034020833134359146
1995-09-26,581.81,581.41,584.66,580.65,363630000,73.61,580.06,579.03,5.95,-0.01,-0.000687746111253773,0.00688231599869038,0.2862256081043988,0.00409273116376782,0.003387152162539447,0.0040986055266062785
1995-09-27,581.41,581.04,581.42,574.68,411300000,72.35,580.83,579.29,5.88,-0.29,-0.0006365865413480165,0.01166002311540204,0.1231860080858489,0.003964882085550707,0.003347571764044076,0.00410808429285916
1995-09-28,581.04,585.87,585.88,580.69,367720000,74.9,581.77,580.17,5.83,-0.2,0.008278320664888206,0.008897938816210704,-0.11200109624082444,0.003953895528949735,0.0035764989657025973,0.004301078382274702
1995-09-29,585.87,584.41,587.61,584.0,335250000,69.65,582.52,580.74,5.76,-0.27,-0.002495130665238321,0.006162479706534718,-0.09244525683376636,0.0040536806460716905,0.0036050704654835494,0.003882607164852302
1995-10-02,584.41,581.72,585.05,580.54,304990000,59.72,582.89,580.87,5.63,-0.53,-0.004613558988053157,0.007738608785520462,-0.09459753297712581,0.004322945325999328,0.0037684533556296756,0.003907834324539152
1995-10-03,581.72,582.34,582.34,578.48,385940000,57.09,583.14,581.06,5.46,-0.68,0.0010652372878166005,0.00665049573062948,0.23540292778354655,0.004250847549735617,0.003717637223604339,0.0036816813852320615
1995-10-04,582.34,581.47,582.34,579.91,339380000,44.95,582.99,581.12,5.25,-0.84,-0.0014950896831251725,0.004181550511138887,-0.12856149342352907,0.003921148771342934,0.003748651398561395,0.0041726639706362876
1995-10-05,581.47,582.63,582.63,579.58,367480000,48.37,582.94,581.32,5.03,-0.87,0.0019929565912688574,0.005248633210553244,0.07954847185858682,0.003480033045884229,0.0036006127539352254,0.004096931327847505
1995-10-06,582.63,582.49,584.54,582.1,313680000,49.35,582.92,581.48,4.81,-0.9,-0.00024031859494932917,0.004182958852347873,-0.15829553741919256,0.0034020833134354106,0.003610822285474612,0.004327336723312509
1995-10-09,582.49,578.37,582.49,576.35,275320000,38.03,582.5,581.06,4.51,-1.18,-0.007098215631033078,0.010596902863498237,-0.1304393004539115,0.004098605526605859,0.0038779878596862565,0.004822102918735927
1995-10-10,578.37,577.52,578.37,571.55,412710000,29.56,581.84,580.59,4.17,-1.38,-0.0014707284485817596,0.011861833807699895,0.40481110961085065,0.004108084292858741,0.003868053701112445,0.004341534360835007
1995-10-11,577.52,579.46,579.52,577.08,340740000,41.49,581.59,580.44,3.83,-1.36,0.0033535615449942213,0.004219269617476762,-0.19162544402361803,0.004301078382274303,0.003888877992370774,0.004256608945997272
1995-10-12,579.46,583.1,583.12,579.46,344060000,52.96,581.69,580.79,3.56,-1.07,0.006262062852210981,0.006296361698058028,0.0096963376514978,0.0038826071648518598,0.00399940737946259,0.0049625473130383655
1995-10-13,583.1,584.5,587.39,583.1,374680000,55.49,581.88,581.29,3.37,-0.78,0.00239808268401287,0.00733029621716863,0.08525626757203497,0.003907834324538713,0.004003853705689716,0.005491721904330323
